Transaction_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin_Pct,OPEX,EBITDA,Cash_Inflow,Cash_Outflow,Net_Cashflow
TXN008368,20241207,P002,BU001,REG001,DEP007,Enterprise,Direct Sales,1,31874.48,3869.37,28005.11,11610.45,16394.66,0.5854,7051.21,9343.45,27120.68,20105.78,7014.9
TXN008369,20241203,P001,BU001,REG002,DEP001,Enterprise,Direct Sales,4,49329.71,27554.01,169764.83,85013.26,84751.57,0.4992,71063.71,13687.86,165486.52,148202.51,17284.01
TXN008370,20241201,P002,BU001,REG001,DEP002,Enterprise,Direct Sales,4,27634.77,11548.75,98990.33,51402.82,47587.51,0.4807,35281.77,12305.74,95601.17,83946.28,11654.89
TXN008371,20241214,P001,BU001,REG001,DEP007,Mid-Market,Partner Sales,4,53629.71,24146.88,190371.96,77428.02,112943.94,0.5933,53005.8,59938.14,167464.2,143326.93,24137.27
TXN008372,20241203,P002,BU001,REG004,DEP001,Enterprise,Direct Sales,2,30149.78,8172.56,52127.0,23035.34,29091.66,0.5581,23207.56,5884.1,49616.05,43822.45,5793.6
TXN008373,20241214,P004,BU001,REG003,DEP007,Mid-Market,Partner Sales,3,37517.49,12024.96,100527.51,50286.17,50241.34,0.4998,22928.22,27313.12,89741.54,70375.91,19365.63
TXN008374,20241213,P002,BU001,REG002,DEP007,Small Business,Online Sales,2,31618.03,632.36,62603.7,25301.02,37302.68,0.5959,16692.15,20610.53,59451.56,44270.33,15181.23
TXN008375,20241216,P001,BU001,REG001,DEP005,Enterprise,Direct Sales,2,47538.29,11568.51,83508.07,41691.16,41816.91,0.5008,27164.89,14652.02,73165.58,72977.54,188.04
TXN008376,20241221,P002,BU001,REG001,DEP001,Mid-Market,Direct Sales,4,30984.56,10832.91,113105.33,51740.42,61364.91,0.5425,45701.3,15663.61,109002.14,94410.43,14591.71
TXN008377,20241220,P004,BU001,REG001,DEP001,Mid-Market,Direct Sales,2,38959.48,7645.05,70273.91,36687.67,33586.24,0.4779,27832.67,5753.57,70696.2,68673.6,2022.6
TXN008378,20241211,P003,BU001,REG002,DEP001,Small Business,Online Sales,3,21397.61,641.93,63550.9,23778.11,39772.79,0.6258,26748.63,13024.16,65477.58,50970.44,14507.14
TXN008379,20241209,P001,BU001,REG001,DEP004,Small Business,Online Sales,2,50572.8,2691.41,98454.19,39295.66,59158.53,0.6009,12764.79,46393.74,100647.86,53569.35,47078.51
TXN008380,20241208,P004,BU001,REG001,DEP007,Small Business,Online Sales,2,38593.13,771.86,76414.4,32821.64,43592.76,0.5705,18365.57,25227.19,67695.24,55049.92,12645.32
TXN008381,20241217,P001,BU001,REG001,DEP006,Enterprise,Partner Sales,3,48898.48,20235.55,126459.89,61023.45,65436.44,0.5174,31948.37,33488.07,118891.02,91538.82,27352.2
TXN008382,20241218,P002,BU001,REG004,DEP007,Small Business,Online Sales,2,29853.72,597.07,59110.37,25367.75,33742.62,0.5708,15101.42,18641.2,50316.95,37516.54,12800.41
TXN008383,20241231,P004,BU001,REG002,DEP001,Small Business,Online Sales,2,42520.68,850.41,84190.95,35526.51,48664.44,0.578,34358.78,14305.66,77942.88,74955.37,2987.51
TXN008384,20241211,P001,BU001,REG002,DEP007,Mid-Market,Partner Sales,4,49460.9,17326.98,180516.62,78224.69,102291.93,0.5667,50423.32,51868.61,172742.5,130537.11,42205.39
TXN008385,20241221,P004,BU001,REG002,DEP007,Mid-Market,Partner Sales,4,40533.84,18556.35,143579.01,68165.88,75413.13,0.5252,36707.48,38705.65,143143.21,114167.48,28975.73
TXN008386,20241222,P002,BU001,REG001,DEP005,Enterprise,Partner Sales,2,28480.76,9091.95,47869.57,25281.6,22587.97,0.4719,14454.61,8133.36,43333.87,40552.3,2781.57
TXN008387,20241226,P004,BU001,REG001,DEP001,Small Business,Online Sales,1,38018.83,1059.81,36959.02,16915.02,20044.0,0.5423,15050.04,4993.96,34426.23,29404.06,5022.17
TXN008388,20241218,P004,BU001,REG002,DEP007,Enterprise,Direct Sales,2,37592.62,8155.98,67029.26,33686.83,33342.43,0.4974,19018.57,14323.86,68585.47,50714.76,17870.71
TXN008389,20241228,P004,BU001,REG003,DEP001,Mid-Market,Partner Sales,3,37954.39,10420.97,103442.2,53597.44,49844.76,0.4819,43868.91,5975.85,101504.9,103049.68,-1544.78
TXN008390,20241224,P004,BU001,REG004,DEP001,Mid-Market,Direct Sales,2,38977.7,5069.73,72885.67,34204.55,38681.12,0.5307,32063.92,6617.2,70162.28,63490.69,6671.59
TXN008391,20241207,P004,BU001,REG002,DEP006,Small Business,Partner Sales,1,38846.42,2635.24,36211.18,16180.53,20030.65,0.5532,9970.57,10060.08,34378.03,27888.78,6489.25
TXN008392,20241221,P004,BU001,REG003,DEP002,Mid-Market,Partner Sales,4,41572.96,13331.44,152960.4,72183.98,80776.42,0.5281,52811.39,27965.03,145687.59,135452.61,10234.98
TXN008393,20241207,P002,BU001,REG002,DEP002,Mid-Market,Partner Sales,1,30668.07,3286.64,27381.43,12818.54,14562.89,0.5319,8961.93,5600.96,24923.3,21524.97,3398.33
TXN008394,20241219,P004,BU001,REG001,DEP002,Enterprise,Direct Sales,4,38464.84,17015.89,136843.47,71774.33,65069.14,0.4755,49437.88,15631.26,118086.26,128940.39,-10854.13
TXN008395,20241207,P003,BU001,REG003,DEP005,Small Business,Partner Sales,3,19222.05,3968.21,53697.94,24368.81,29329.13,0.5462,15943.09,13386.04,51863.91,38230.9,13633.01
TXN008396,20241210,P003,BU001,REG003,DEP007,Enterprise,Direct Sales,3,19304.19,6219.05,51693.52,25246.23,26447.29,0.5116,12875.08,13572.21,52973.84,37513.33,15460.51
TXN008397,20241213,P001,BU001,REG001,DEP001,Small Business,Direct Sales,4,49113.22,11262.2,185190.68,83675.77,101514.91,0.5482,75405.53,26109.38,194351.32,167317.71,27033.61
TXN008398,20241209,P003,BU001,REG003,DEP002,Enterprise,Direct Sales,3,20069.79,6288.64,53920.73,24205.66,29715.07,0.5511,20351.62,9363.45,46861.6,41698.4,5163.2
TXN008399,20241229,P003,BU001,REG002,DEP001,Enterprise,Direct Sales,4,20597.17,8358.38,74030.3,31851.02,42179.28,0.5698,29639.83,12539.45,65929.54,59471.09,6458.45
TXN008400,20241223,P002,BU001,REG003,DEP001,Enterprise,Direct Sales,3,30362.48,9534.17,81553.27,38656.06,42897.21,0.526,36536.39,6360.82,80814.5,72418.5,8396.0
TXN008401,20241227,P002,BU001,REG002,DEP001,Mid-Market,Partner Sales,3,29102.09,7833.92,79472.35,36257.57,43214.78,0.5438,33450.64,9764.14,76397.08,76050.45,346.63
TXN008402,20241219,P004,BU001,REG002,DEP001,Mid-Market,Direct Sales,1,40050.81,3493.15,36557.66,16453.49,20104.17,0.5499,15493.47,4610.7,37434.17,31914.7,5519.47
TXN008403,20241214,P001,BU001,REG003,DEP005,Enterprise,Partner Sales,4,52977.1,29153.84,182754.56,77348.95,105405.61,0.5768,54262.79,51142.82,168496.99,126808.9,41688.09
TXN008404,20241202,P001,BU001,REG001,DEP007,Enterprise,Direct Sales,4,50561.5,23946.49,178299.51,79958.38,98341.13,0.5516,47902.14,50438.99,172101.9,123133.24,48968.66
TXN008405,20241215,P002,BU001,REG003,DEP001,Mid-Market,Direct Sales,1,28112.95,2351.59,25761.36,12046.26,13715.1,0.5324,11275.19,2439.91,26574.99,22754.19,3820.8
TXN008406,20241219,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,4,20034.61,10181.56,69956.88,30946.93,39009.95,0.5576,30444.11,8565.84,68797.64,58732.57,10065.07
TXN008407,20241227,P004,BU001,REG002,DEP004,Small Business,Partner Sales,1,42944.67,2952.17,39992.5,17140.22,22852.28,0.5714,5039.16,17813.12,35765.28,21297.16,14468.12
TXN008408,20241203,P003,BU001,REG002,DEP001,Small Business,Online Sales,3,20168.11,605.04,59899.29,23476.79,36422.5,0.6081,25267.72,11154.78,60195.3,48032.01,12163.29
TXN008409,20241218,P003,BU001,REG004,DEP007,Enterprise,Partner Sales,4,18826.68,9416.61,65890.11,34190.02,31700.09,0.4811,18122.66,13577.43,57936.09,54288.61,3647.48
TXN008410,20241209,P003,BU001,REG001,DEP006,Mid-Market,Direct Sales,2,21019.84,2681.05,39358.63,16502.16,22856.47,0.5807,8493.53,14362.94,34290.1,23699.45,10590.65
TXN008411,20241212,P001,BU001,REG002,DEP005,Enterprise,Direct Sales,3,48306.36,15984.78,128934.3,60283.34,68650.96,0.5324,43965.54,24685.42,118351.44,105927.92,12423.52
TXN008412,20241213,P002,BU001,REG001,DEP005,Enterprise,Direct Sales,2,29395.04,6281.66,52508.42,24998.67,27509.75,0.5239,17883.4,9626.35,49789.38,44972.27,4817.11
TXN008413,20241202,P003,BU001,REG002,DEP007,Enterprise,Direct Sales,3,21504.67,7447.2,57066.81,25646.73,31420.08,0.5506,16075.83,15344.25,56345.03,39195.23,17149.8
TXN008414,20241219,P003,BU001,REG003,DEP007,Mid-Market,Partner Sales,4,19039.82,9114.17,67045.11,30565.87,36479.24,0.5441,17411.11,19068.13,67565.61,49991.62,17573.99
TXN008415,20241214,P004,BU001,REG001,DEP002,Enterprise,Direct Sales,1,39109.52,4382.42,34727.1,17669.97,17057.13,0.4912,11975.22,5081.91,33973.63,30398.58,3575.05
TXN008416,20241218,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,4,42952.6,23666.22,148144.18,67732.61,80411.57,0.5428,59174.37,21237.2,148126.02,122092.1,26033.92
TXN008417,20241206,P002,BU001,REG003,DEP007,Mid-Market,Direct Sales,3,31908.12,8214.87,87509.49,37086.93,50422.56,0.5762,24248.2,26174.36,91859.63,62471.99,29387.64
TXN008418,20241228,P002,BU001,REG002,DEP001,Enterprise,Direct Sales,2,27674.75,5647.85,49701.65,24653.15,25048.5,0.504,21285.07,3763.43,42516.95,50502.32,-7985.37
TXN008419,20241202,P002,BU001,REG003,DEP002,Enterprise,Direct Sales,4,31324.29,16310.45,108986.71,46139.58,62847.13,0.5766,37502.33,25344.8,111408.87,83882.13,27526.74
TXN008420,20241214,P004,BU001,REG001,DEP007,Small Business,Online Sales,3,37489.01,2099.73,110367.3,52871.16,57496.14,0.521,30520.97,26975.17,106086.05,88845.98,17240.07
TXN008421,20241202,P001,BU001,REG003,DEP007,Small Business,Online Sales,1,50662.51,918.97,49743.54,19468.05,30275.49,0.6086,13323.09,16952.4,46161.53,34095.4,12066.13
TXN008422,20241227,P001,BU001,REG003,DEP006,Mid-Market,Direct Sales,4,51664.33,13540.43,193116.89,84437.83,108679.06,0.5628,42648.82,66030.24,170757.84,133909.94,36847.9
TXN008423,20241219,P004,BU001,REG003,DEP007,Enterprise,Direct Sales,3,39964.88,12088.91,107805.73,49781.29,58024.44,0.5382,28496.47,29527.97,113002.79,71834.37,41168.42
TXN008424,20241221,P004,BU001,REG002,DEP006,Mid-Market,Direct Sales,3,43182.61,12050.51,117497.32,50805.01,66692.31,0.5676,31235.81,35456.5,114213.67,88688.34,25525.33
TXN008425,20241214,P004,BU001,REG001,DEP008,Enterprise,Direct Sales,2,40003.96,10387.09,69620.83,35921.64,33699.19,0.484,9105.45,24593.74,67827.37,42034.73,25792.64
TXN008426,20241221,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,2,37661.29,9288.65,66033.93,33389.38,32644.55,0.4944,26982.34,5662.21,58169.97,58105.23,64.74
TXN008427,20241226,P002,BU001,REG002,DEP002,Mid-Market,Partner Sales,2,27774.54,6136.18,49412.9,24696.62,24716.28,0.5002,18898.45,5817.83,50123.37,45184.78,4938.59
TXN008428,20241209,P004,BU001,REG001,DEP001,Mid-Market,Direct Sales,3,41088.0,10240.98,113023.02,48578.3,64444.72,0.5702,49532.29,14912.43,107136.56,94858.02,12278.54
TXN008429,20241220,P001,BU001,REG002,DEP001,Mid-Market,Online Sales,4,49318.92,10594.69,186680.99,76812.5,109868.49,0.5885,83765.53,26102.96,162908.71,158995.6,3913.11
TXN008430,20241208,P002,BU001,REG001,DEP002,Mid-Market,Direct Sales,4,30843.03,12148.87,111223.25,51275.58,59947.67,0.539,38602.74,21344.93,96072.88,87885.51,8187.37
TXN008431,20241203,P001,BU001,REG001,DEP001,Small Business,Online Sales,3,51166.99,1535.01,151965.96,57402.28,94563.68,0.6223,68486.42,26077.26,159021.21,136040.91,22980.3
TXN008432,20241215,P002,BU001,REG003,DEP002,Enterprise,Direct Sales,1,29450.64,3297.27,26153.37,11788.73,14364.64,0.5492,9440.7,4923.94,22303.26,20466.54,1836.72
TXN008433,20241215,P003,BU001,REG003,DEP002,Enterprise,Partner Sales,1,19601.68,2440.32,17161.36,8473.53,8687.83,0.5062,6161.06,2526.77,17574.33,13685.05,3889.28
TXN008434,20241211,P002,BU001,REG001,DEP006,Enterprise,Partner Sales,4,29915.54,15473.35,104188.81,49166.93,55021.88,0.5281,24089.55,30932.33,91176.82,67931.18,23245.64
TXN008435,20241219,P004,BU001,REG002,DEP001,Enterprise,Online Sales,4,39722.1,16489.8,142398.6,66967.38,75431.22,0.5297,56529.55,18901.67,140787.21,113146.46,27640.75
TXN008436,20241212,P001,BU001,REG003,DEP007,Enterprise,Direct Sales,1,47732.55,6144.68,41587.87,19630.5,21957.37,0.528,10692.82,11264.55,37144.04,32826.24,4317.8
TXN008437,20241226,P001,BU001,REG001,DEP007,Enterprise,Direct Sales,3,46118.4,16991.32,121363.88,59077.02,62286.86,0.5132,34505.16,27781.7,116203.44,98113.21,18090.23
TXN008438,20241225,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,4,42109.92,18268.58,150171.1,67445.94,82725.16,0.5509,62927.73,19797.43,128587.49,133161.68,-4574.19
TXN008439,20241230,P003,BU001,REG001,DEP006,Mid-Market,Direct Sales,1,21075.6,1669.78,19405.82,7929.11,11476.71,0.5914,5275.68,6201.03,19772.53,13925.54,5846.99
TXN008440,20241215,P002,BU001,REG001,DEP008,Enterprise,Direct Sales,4,31125.39,15233.36,109268.2,48502.34,60765.86,0.5561,13054.91,47710.95,98461.03,62655.11,35805.92
TXN008441,20241214,P003,BU001,REG002,DEP007,Small Business,Partner Sales,1,19651.99,887.15,18764.84,8012.06,10752.78,0.573,4484.67,6268.11,18875.38,13458.75,5416.63
TXN008442,20241217,P001,BU001,REG002,DEP007,Small Business,Partner Sales,1,50134.11,2154.13,47979.98,21032.35,26947.63,0.5616,11636.12,15311.51,49181.97,31096.04,18085.93
TXN008443,20241208,P004,BU001,REG003,DEP001,Small Business,Partner Sales,3,37058.22,5257.3,105917.36,53997.49,51919.87,0.4902,44241.45,7678.42,100037.55,100890.07,-852.52
TXN008444,20241222,P004,BU001,REG001,DEP005,Mid-Market,Partner Sales,4,42899.24,19166.95,152430.01,69270.58,83159.43,0.5456,50129.4,33030.03,158896.38,126940.93,31955.45
TXN008445,20241216,P001,BU001,REG002,DEP001,Mid-Market,Partner Sales,4,48524.59,19932.24,174166.12,76302.69,97863.43,0.5619,77642.57,20220.86,170492.43,140039.37,30453.06
TXN008446,20241207,P001,BU001,REG004,DEP006,Mid-Market,Online Sales,1,51428.74,2881.1,48547.64,20509.86,28037.78,0.5775,12125.34,15912.44,43214.46,30361.6,12852.86
TXN008447,20241207,P002,BU001,REG004,DEP005,Enterprise,Direct Sales,3,29752.09,9304.45,79951.82,35874.56,44077.26,0.5513,24225.09,19852.17,74931.44,63769.15,11162.29
TXN008448,20241221,P004,BU001,REG001,DEP007,Enterprise,Direct Sales,2,37277.16,8391.28,66163.04,33209.56,32953.48,0.4981,15057.88,17895.6,60053.78,43719.18,16334.6
TXN008449,20241209,P003,BU001,REG003,DEP001,Enterprise,Direct Sales,2,20613.08,4514.14,36712.02,16252.43,20459.59,0.5573,16049.23,4410.36,36636.76,34322.79,2313.97
TXN008450,20241222,P004,BU001,REG002,DEP002,Small Business,Online Sales,1,38347.51,822.43,37525.08,18356.17,19168.91,0.5108,13825.3,5343.61,38020.75,32702.87,5317.88
TXN008451,20241205,P003,BU001,REG002,DEP005,Enterprise,Direct Sales,2,20414.73,4314.47,36514.99,15827.76,20687.23,0.5665,10800.88,9886.35,31855.83,27085.67,4770.16
TXN008452,20241224,P002,BU001,REG002,DEP001,Small Business,Online Sales,1,31633.83,316.34,31317.49,11569.15,19748.34,0.6306,12549.05,7199.29,27939.83,24421.46,3518.37
TXN008453,20241220,P002,BU001,REG002,DEP001,Mid-Market,Partner Sales,4,29306.82,12637.52,104589.76,46296.09,58293.67,0.5574,46905.4,11388.27,89753.17,98374.03,-8620.86
TXN008454,20241222,P001,BU001,REG003,DEP001,Small Business,Online Sales,1,52896.42,856.66,52039.76,19836.67,32203.09,0.6188,22420.09,9783.0,51460.64,43894.75,7565.89
TXN008455,20241222,P004,BU001,REG002,DEP007,Mid-Market,Partner Sales,4,39148.05,18003.79,138588.41,69645.3,68943.11,0.4975,35111.53,33831.58,135345.12,99359.98,35985.14
TXN008456,20241217,P002,BU001,REG003,DEP001,Enterprise,Direct Sales,1,29376.84,3932.61,25444.23,11603.53,13840.7,0.544,10202.85,3637.85,22822.36,23025.83,-203.47
TXN008457,20241212,P002,BU001,REG003,DEP001,Mid-Market,Direct Sales,1,31914.92,2986.89,28928.03,12576.28,16351.75,0.5653,11928.48,4423.27,28294.95,25454.63,2840.32
TXN008458,20241218,P001,BU001,REG002,DEP006,Enterprise,Partner Sales,4,51698.79,31049.09,175746.07,85771.96,89974.11,0.512,45461.92,44512.19,164756.96,140426.66,24330.3
TXN008459,20241201,P004,BU001,REG001,DEP007,Enterprise,Direct Sales,2,40612.29,8610.74,72613.84,36684.4,35929.44,0.4948,18858.23,17071.21,71844.14,59299.7,12544.44
TXN008460,20241224,P003,BU001,REG001,DEP002,Mid-Market,Online Sales,4,18847.03,3903.25,71484.87,32688.01,38796.86,0.5427,25597.83,13199.03,72449.94,56305.3,16144.64
TXN008461,20241219,P001,BU001,REG002,DEP001,Enterprise,Direct Sales,1,46368.37,4850.68,41517.69,19259.46,22258.23,0.5361,18402.2,3856.03,36808.44,38108.31,-1299.87
TXN008462,20241219,P004,BU001,REG002,DEP001,Mid-Market,Direct Sales,2,41372.2,6616.01,76128.39,35983.89,40144.5,0.5273,33440.51,6703.99,74625.51,72950.03,1675.48
TXN008463,20241208,P003,BU001,REG003,DEP001,Mid-Market,Direct Sales,4,19733.5,7210.3,71723.7,34018.61,37705.09,0.5257,29591.99,8113.1,69493.74,61844.43,7649.31
TXN008464,20241231,P003,BU001,REG001,DEP001,Enterprise,Partner Sales,3,18618.46,7843.71,48011.67,23699.03,24312.64,0.5064,21649.27,2663.37,44659.27,49726.9,-5067.63
TXN008465,20241204,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,1,37283.83,4243.71,33040.12,17449.83,15590.29,0.4719,14260.71,1329.58,30458.19,32403.92,-1945.73
TXN008466,20241221,P001,BU001,REG003,DEP002,Small Business,Online Sales,1,46156.61,1383.04,44773.57,19802.26,24971.31,0.5577,14920.27,10051.04,46721.25,37323.1,9398.15
TXN008467,20241216,P001,BU001,REG004,DEP001,Enterprise,Direct Sales,2,50074.97,11253.13,88896.81,41569.42,47327.39,0.5324,37887.69,9439.7,76433.11,81774.47,-5341.36
TXN008468,20241210,P003,BU001,REG003,DEP001,Enterprise,Direct Sales,4,20916.69,8980.61,74686.15,33563.65,41122.5,0.5506,31436.68,9685.82,73369.56,59285.11,14084.45
TXN008469,20241211,P002,BU001,REG002,DEP006,Enterprise,Direct Sales,1,31179.88,3753.72,27426.16,11930.91,15495.25,0.565,7235.72,8259.53,28085.05,20148.83,7936.22
TXN008470,20241214,P001,BU001,REG003,DEP006,Mid-Market,Partner Sales,3,48085.43,14153.26,130103.03,57159.21,72943.82,0.5607,35294.74,37649.08,134506.26,87585.62,46920.64
TXN008471,20241212,P003,BU001,REG001,DEP001,Mid-Market,Partner Sales,1,20577.52,1927.54,18649.98,8014.33,10635.65,0.5703,7617.05,3018.6,18512.01,16509.16,2002.85
TXN008472,20241224,P002,BU001,REG003,DEP005,Enterprise,Direct Sales,3,32171.02,10701.16,85811.9,35222.2,50589.7,0.5895,29082.26,21507.44,79830.0,61037.36,18792.64
TXN008473,20241224,P004,BU001,REG001,DEP004,Enterprise,Partner Sales,4,41931.33,26799.21,140926.11,68304.43,72621.68,0.5153,20832.47,51789.21,121334.63,82254.64,39079.99
TXN008474,20241218,P004,BU001,REG001,DEP001,Mid-Market,Online Sales,1,39515.47,1762.83,37752.64,18321.17,19431.47,0.5147,16974.63,2456.84,37068.98,36703.1,365.88
TXN008475,20241228,P002,BU001,REG001,DEP007,Enterprise,Direct Sales,3,31097.81,11395.97,81897.46,34355.77,47541.69,0.5805,18835.6,28706.09,82171.34,52171.16,30000.18
TXN008476,20241213,P004,BU001,REG001,DEP005,Mid-Market,Partner Sales,3,37850.8,9476.06,104076.34,50652.03,53424.31,0.5133,35180.07,18244.24,94944.39,77548.41,17395.98
TXN008477,20241226,P003,BU001,REG002,DEP006,Enterprise,Direct Sales,1,20893.62,2478.04,18415.58,8118.42,10297.16,0.5592,5039.0,5258.16,17329.18,14228.32,3100.86
TXN008478,20241218,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,2,38166.14,9168.62,67163.66,34418.57,32745.09,0.4875,28885.6,3859.49,59237.11,64037.67,-4800.56
TXN008479,20241219,P004,BU001,REG002,DEP007,Small Business,Online Sales,4,39220.23,1568.81,155312.11,66451.05,88861.06,0.5721,37878.05,50983.01,137611.84,106329.08,31282.76
TXN008480,20241227,P003,BU001,REG001,DEP002,Mid-Market,Partner Sales,4,20317.63,6625.32,74645.2,33613.01,41032.19,0.5497,27255.66,13776.53,75054.48,59396.53,15657.95
TXN008481,20241205,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,4,40385.09,19568.33,141972.03,67193.88,74778.15,0.5267,56347.6,18430.55,127880.25,120030.4,7849.85
TXN008482,20241230,P003,BU001,REG003,DEP007,Enterprise,Direct Sales,3,20202.74,6165.33,54442.89,23327.24,31115.65,0.5715,14084.96,17030.69,53028.07,34815.45,18212.62
TXN008483,20241212,P004,BU001,REG003,DEP001,Mid-Market,Online Sales,3,41814.67,4873.42,120570.59,54127.56,66443.03,0.5511,50506.36,15936.67,110620.96,95922.41,14698.55
TXN008484,20241225,P003,BU001,REG003,DEP001,Enterprise,Direct Sales,2,19126.73,5262.34,32991.12,16866.55,16124.57,0.4888,13275.07,2849.5,31238.04,30249.38,988.66
TXN008485,20241215,P003,BU001,REG002,DEP001,Enterprise,Partner Sales,3,21176.91,8499.62,55031.11,24567.91,30463.2,0.5536,24772.06,5691.14,53370.45,50928.43,2442.02
TXN008486,20241219,P003,BU001,REG002,DEP008,Mid-Market,Online Sales,1,18513.8,866.7,17647.1,7832.64,9814.46,0.5562,2542.49,7271.97,17775.37,10513.44,7261.93
TXN008487,20241218,P003,BU001,REG003,DEP001,Mid-Market,Partner Sales,1,18882.52,1907.52,16975.0,8584.09,8390.91,0.4943,7609.5,781.41,15481.46,17760.25,-2278.79
TXN008488,20241217,P001,BU001,REG003,DEP006,Enterprise,Direct Sales,4,53763.35,29041.06,186012.34,78908.72,107103.62,0.5758,42965.61,64138.01,163981.35,127401.28,36580.07
TXN008489,20241205,P002,BU001,REG003,DEP005,Mid-Market,Direct Sales,2,31240.35,4395.48,58085.22,24307.55,33777.67,0.5815,18254.95,15522.72,53993.75,45623.71,8370.04
TXN008490,20241213,P001,BU001,REG001,DEP002,Mid-Market,Partner Sales,1,47192.53,5575.95,41616.58,21341.16,20275.42,0.4872,16005.98,4269.44,41583.0,33818.1,7764.9
TXN008491,20241210,P002,BU001,REG001,DEP001,Mid-Market,Partner Sales,1,29751.76,3267.05,26484.71,12584.74,13899.97,0.5248,11353.17,2546.8,23320.11,21864.72,1455.39
TXN008492,20241209,P001,BU001,REG002,DEP006,Mid-Market,Partner Sales,2,46059.28,7831.9,84286.66,40497.8,43788.86,0.5195,20064.87,23723.99,72294.38,55918.72,16375.66
TXN008493,20241227,P004,BU001,REG001,DEP007,Enterprise,Direct Sales,3,40135.45,15673.06,104733.29,51452.07,53281.22,0.5087,28331.33,24949.89,93078.88,82263.27,10815.61
