Budget_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Budget_Category,Budget_Amount,Forecast_Amount,Scenario,Budget_Version
BUD003177,20250701,P001,BU001,REG001,DEP002,OPEX,2426649.22,2758112.43,Downside,Original
BUD003178,20250701,P001,BU001,REG001,DEP003,EBITDA,1358769.43,990347.54,Downside,Original
BUD003179,20250701,P001,BU001,REG001,DEP003,Cash Inflow,6484934.92,6076082.51,Downside,Original
BUD003180,20250701,P001,BU001,REG001,DEP003,Cash Outflow,5791451.39,6416175.3,Downside,Original
BUD003181,20250701,P005,BU002,REG001,DEP001,Revenue,10889715.01,12930970.78,Upside,Original
BUD003182,20250701,P005,BU002,REG001,DEP006,COGS,5075099.52,5685568.62,Upside,Original
BUD003183,20250701,P005,BU002,REG001,DEP005,OPEX,4017699.49,4224996.22,Upside,Original
BUD003184,20250701,P005,BU002,REG001,DEP003,EBITDA,2225177.77,2703800.45,Upside,Original
BUD003185,20250701,P005,BU002,REG001,DEP003,Cash Inflow,11019554.47,12112004.77,Upside,Original
BUD003186,20250701,P005,BU002,REG001,DEP003,Cash Outflow,8762897.11,9723732.74,Upside,Original
BUD003187,20250701,P005,BU002,REG001,DEP001,Revenue,11000787.86,10833969.87,Downside,Original
BUD003188,20250701,P005,BU002,REG001,DEP006,COGS,5677804.19,5765663.26,Downside,Original
BUD003189,20250701,P005,BU002,REG001,DEP005,OPEX,4003530.17,4738230.08,Downside,Original
BUD003190,20250701,P005,BU002,REG001,DEP003,EBITDA,2222445.24,1651909.19,Downside,Original
BUD003191,20250701,P005,BU002,REG001,DEP003,Cash Inflow,10617917.64,9817029.93,Downside,Original
BUD003192,20250701,P005,BU002,REG001,DEP003,Cash Outflow,9410951.07,10387808.09,Downside,Original
BUD003193,20250701,P009,BU003,REG001,DEP001,Revenue,10769115.28,12566563.73,Upside,Original
BUD003194,20250701,P009,BU003,REG001,DEP006,COGS,4793490.21,5086773.73,Upside,Original
BUD003195,20250701,P009,BU003,REG001,DEP005,OPEX,3858332.77,3957074.49,Upside,Original
BUD003196,20250701,P009,BU003,REG001,DEP003,EBITDA,2642193.77,3090144.31,Upside,Original
BUD003197,20250701,P009,BU003,REG001,DEP003,Cash Inflow,10461786.36,11946717.28,Upside,Original
BUD003198,20250701,P009,BU003,REG001,DEP003,Cash Outflow,8416333.42,8691599.97,Upside,Original
BUD003199,20250701,P009,BU003,REG001,DEP001,Revenue,10823590.12,10366475.26,Downside,Original
BUD003200,20250701,P009,BU003,REG001,DEP006,COGS,4630701.35,4908645.11,Downside,Original
BUD003201,20250701,P009,BU003,REG001,DEP005,OPEX,3695296.69,4430473.54,Downside,Original
BUD003202,20250701,P009,BU003,REG001,DEP003,EBITDA,2670222.61,1833332.05,Downside,Original
BUD003203,20250701,P009,BU003,REG001,DEP003,Cash Inflow,10624688.12,9389986.63,Downside,Original
BUD003204,20250701,P009,BU003,REG001,DEP003,Cash Outflow,8502951.42,9292661.61,Downside,Original
BUD003205,20250701,P013,BU004,REG001,DEP001,Revenue,8142923.56,9926489.28,Upside,Original
BUD003206,20250701,P013,BU004,REG001,DEP006,COGS,3572684.65,3873143.65,Upside,Original
BUD003207,20250701,P013,BU004,REG001,DEP005,OPEX,3103519.7,3175676.9,Upside,Original
BUD003208,20250701,P013,BU004,REG001,DEP003,EBITDA,2172607.29,2780989.44,Upside,Original
BUD003209,20250701,P013,BU004,REG001,DEP003,Cash Inflow,7607454.42,9578596.96,Upside,Original
BUD003210,20250701,P013,BU004,REG001,DEP003,Cash Outflow,6579746.08,7120860.45,Upside,Original
BUD003211,20250701,P013,BU004,REG001,DEP001,Revenue,8142923.56,8588229.13,Downside,Original
BUD003212,20250701,P013,BU004,REG001,DEP006,COGS,3685667.7,3919849.79,Downside,Original
BUD003213,20250701,P013,BU004,REG001,DEP005,OPEX,2977807.66,3608787.21,Downside,Original
BUD003214,20250701,P013,BU004,REG001,DEP003,EBITDA,2166796.36,1648169.84,Downside,Original
BUD003215,20250701,P013,BU004,REG001,DEP003,Cash Inflow,7607454.42,7678673.46,Downside,Original
BUD003216,20250701,P013,BU004,REG001,DEP003,Cash Outflow,6901266.51,7462056.66,Downside,Original
BUD003217,20250801,P001,BU001,REG001,DEP001,Revenue,7981537.65,9035583.78,Upside,Original
BUD003218,20250801,P001,BU001,REG001,DEP006,COGS,3973201.53,4324287.22,Upside,Original
BUD003219,20250801,P001,BU001,REG001,DEP002,OPEX,2806928.98,2908846.24,Upside,Original
BUD003220,20250801,P001,BU001,REG001,DEP003,EBITDA,1608709.8,1915220.7,Upside,Original
BUD003221,20250801,P001,BU001,REG001,DEP003,Cash Inflow,8095605.96,9177548.46,Upside,Original
BUD003222,20250801,P001,BU001,REG001,DEP003,Cash Outflow,6417931.84,7238597.56,Upside,Original
BUD003223,20250801,P001,BU001,REG001,DEP001,Revenue,8132321.71,7581540.26,Downside,Original
BUD003224,20250801,P001,BU001,REG001,DEP006,COGS,3733157.11,4169306.69,Downside,Original
BUD003225,20250801,P001,BU001,REG001,DEP002,OPEX,2819388.89,3234880.44,Downside,Original
BUD003226,20250801,P001,BU001,REG001,DEP003,EBITDA,1594438.16,1138198.59,Downside,Original
BUD003227,20250801,P001,BU001,REG001,DEP003,Cash Inflow,7857733.87,6952394.43,Downside,Original
BUD003228,20250801,P001,BU001,REG001,DEP003,Cash Outflow,6594621.29,7655494.91,Downside,Original
BUD003229,20250801,P005,BU002,REG001,DEP001,Revenue,7963128.13,9388370.46,Upside,Original
BUD003230,20250801,P005,BU002,REG001,DEP006,COGS,3963620.63,4079720.11,Upside,Original
BUD003231,20250801,P005,BU002,REG001,DEP005,OPEX,2858838.8,3027273.11,Upside,Original
BUD003232,20250801,P005,BU002,REG001,DEP003,EBITDA,1547726.89,1865471.54,Upside,Original
BUD003233,20250801,P005,BU002,REG001,DEP003,Cash Inflow,7528350.69,8643981.49,Upside,Original
BUD003234,20250801,P005,BU002,REG001,DEP003,Cash Outflow,6440225.68,7123190.74,Upside,Original
BUD003235,20250801,P005,BU002,REG001,DEP001,Revenue,7935743.14,7799527.92,Downside,Original
BUD003236,20250801,P005,BU002,REG001,DEP006,COGS,4097526.01,3989856.07,Downside,Original
BUD003237,20250801,P005,BU002,REG001,DEP005,OPEX,2921735.05,3288220.82,Downside,Original
BUD003238,20250801,P005,BU002,REG001,DEP003,EBITDA,1558177.63,1112133.47,Downside,Original
BUD003239,20250801,P005,BU002,REG001,DEP003,Cash Inflow,7742633.11,7031167.06,Downside,Original
BUD003240,20250801,P005,BU002,REG001,DEP003,Cash Outflow,6580111.33,7562953.5,Downside,Original
BUD003241,20250801,P009,BU003,REG001,DEP001,Revenue,8849519.38,9917298.25,Upside,Original
BUD003242,20250801,P009,BU003,REG001,DEP006,COGS,3919264.96,3987971.83,Upside,Original
BUD003243,20250801,P009,BU003,REG001,DEP005,OPEX,2967449.42,3133882.47,Upside,Original
BUD003244,20250801,P009,BU003,REG001,DEP003,EBITDA,2338512.53,2731082.93,Upside,Original
BUD003245,20250801,P009,BU003,REG001,DEP003,Cash Inflow,8174759.35,9640550.84,Upside,Original
BUD003246,20250801,P009,BU003,REG001,DEP003,Cash Outflow,6776408.97,7398330.3,Upside,Original
BUD003247,20250801,P009,BU003,REG001,DEP001,Revenue,8669900.17,8367266.89,Downside,Original
BUD003248,20250801,P009,BU003,REG001,DEP006,COGS,3860579.88,4054698.82,Downside,Original
BUD003249,20250801,P009,BU003,REG001,DEP005,OPEX,2943989.91,3581625.16,Downside,Original
BUD003250,20250801,P009,BU003,REG001,DEP003,EBITDA,2341033.51,1681662.78,Downside,Original
BUD003251,20250801,P009,BU003,REG001,DEP003,Cash Inflow,8224613.66,7899238.28,Downside,Original
BUD003252,20250801,P009,BU003,REG001,DEP003,Cash Outflow,6598429.27,7774716.03,Downside,Original
BUD003253,20250801,P013,BU004,REG001,DEP001,Revenue,8024028.76,9703544.77,Upside,Original
BUD003254,20250801,P013,BU004,REG001,DEP006,COGS,3716874.96,4058232.28,Upside,Original
BUD003255,20250801,P013,BU004,REG001,DEP005,OPEX,2873385.01,2929458.45,Upside,Original
BUD003256,20250801,P013,BU004,REG001,DEP003,EBITDA,2230030.74,2739063.99,Upside,Original
BUD003257,20250801,P013,BU004,REG001,DEP003,Cash Inflow,7934747.1,9579784.19,Upside,Original
BUD003258,20250801,P013,BU004,REG001,DEP003,Cash Outflow,6396693.68,6907427.31,Upside,Original
BUD003259,20250801,P013,BU004,REG001,DEP001,Revenue,8024028.76,8121327.25,Downside,Original
BUD003260,20250801,P013,BU004,REG001,DEP006,COGS,3581533.95,3920549.13,Downside,Original
BUD003261,20250801,P013,BU004,REG001,DEP005,OPEX,2847239.32,3454541.73,Downside,Original
BUD003262,20250801,P013,BU004,REG001,DEP003,EBITDA,2187848.67,1685455.33,Downside,Original
BUD003263,20250801,P013,BU004,REG001,DEP003,Cash Inflow,7616761.0,7583772.94,Downside,Original
BUD003264,20250801,P013,BU004,REG001,DEP003,Cash Outflow,6628763.54,7577514.43,Downside,Original
BUD003265,20250901,P001,BU001,REG001,DEP001,Revenue,9568487.99,10588850.32,Upside,Original
BUD003266,20250901,P001,BU001,REG001,DEP006,COGS,4761868.68,4761159.33,Upside,Original
BUD003267,20250901,P001,BU001,REG001,DEP002,OPEX,3295665.05,3433427.61,Upside,Original
BUD003268,20250901,P001,BU001,REG001,DEP003,EBITDA,1809945.88,2160748.09,Upside,Original
BUD003269,20250901,P001,BU001,REG001,DEP003,Cash Inflow,8756862.91,10448572.58,Upside,Original
BUD003270,20250901,P001,BU001,REG001,DEP003,Cash Outflow,7720146.52,8092496.7,Upside,Original
BUD003271,20250901,P001,BU001,REG001,DEP001,Revenue,9254355.36,9097077.24,Downside,Original
BUD003272,20250901,P001,BU001,REG001,DEP006,COGS,4553603.78,4895053.24,Downside,Original
BUD003273,20250901,P001,BU001,REG001,DEP002,OPEX,3286050.0,3830488.54,Downside,Original
BUD003274,20250901,P001,BU001,REG001,DEP003,EBITDA,1862981.34,1348748.73,Downside,Original
BUD003275,20250901,P001,BU001,REG001,DEP003,Cash Inflow,8927025.79,8436499.34,Downside,Original
BUD003276,20250901,P001,BU001,REG001,DEP003,Cash Outflow,7551578.23,8604600.1,Downside,Original
BUD003277,20250901,P005,BU002,REG001,DEP001,Revenue,9449609.6,10712620.98,Upside,Original
BUD003278,20250901,P005,BU002,REG001,DEP006,COGS,4598772.67,4728474.25,Upside,Original
BUD003279,20250901,P005,BU002,REG001,DEP005,OPEX,3459399.77,3728378.74,Upside,Original
BUD003280,20250901,P005,BU002,REG001,DEP003,EBITDA,1812051.58,2107018.42,Upside,Original
BUD003281,20250901,P005,BU002,REG001,DEP003,Cash Inflow,8734577.19,10465349.06,Upside,Original
BUD003282,20250901,P005,BU002,REG001,DEP003,Cash Outflow,7607107.79,8494878.72,Upside,Original
BUD003283,20250901,P005,BU002,REG001,DEP001,Revenue,9333824.33,9053720.48,Downside,Original
BUD003284,20250901,P005,BU002,REG001,DEP006,COGS,4840466.43,4711097.78,Downside,Original
BUD003285,20250901,P005,BU002,REG001,DEP005,OPEX,3509901.34,4069256.77,Downside,Original
BUD003286,20250901,P005,BU002,REG001,DEP003,EBITDA,1754923.24,1302275.1,Downside,Original
BUD003287,20250901,P005,BU002,REG001,DEP003,Cash Inflow,8927839.0,8470920.76,Downside,Original
BUD003288,20250901,P005,BU002,REG001,DEP003,Cash Outflow,7971488.41,9034434.81,Downside,Original
BUD003289,20250901,P009,BU003,REG001,DEP001,Revenue,10858031.24,11972849.19,Upside,Original
BUD003290,20250901,P009,BU003,REG001,DEP006,COGS,4415164.15,4786539.06,Upside,Original
BUD003291,20250901,P009,BU003,REG001,DEP005,OPEX,3245891.34,3420542.92,Upside,Original
BUD003292,20250901,P009,BU003,REG001,DEP003,EBITDA,3267728.73,3661677.55,Upside,Original
BUD003293,20250901,P009,BU003,REG001,DEP003,Cash Inflow,10312885.42,11615388.77,Upside,Original
BUD003294,20250901,P009,BU003,REG001,DEP003,Cash Outflow,7806975.91,8581867.76,Upside,Original
BUD003295,20250901,P009,BU003,REG001,DEP001,Revenue,10840285.48,10190148.74,Downside,Original
BUD003296,20250901,P009,BU003,REG001,DEP006,COGS,4894017.78,4840094.55,Downside,Original
BUD003297,20250901,P009,BU003,REG001,DEP005,OPEX,3311014.25,3769290.43,Downside,Original
BUD003298,20250901,P009,BU003,REG001,DEP003,EBITDA,3179087.03,2243207.71,Downside,Original
BUD003299,20250901,P009,BU003,REG001,DEP003,Cash Inflow,10508470.01,9651903.64,Downside,Original
BUD003300,20250901,P009,BU003,REG001,DEP003,Cash Outflow,7733974.07,8668140.16,Downside,Original
BUD003301,20250901,P013,BU004,REG001,DEP001,Revenue,7818468.95,9423144.36,Upside,Original
BUD003302,20250901,P013,BU004,REG001,DEP006,COGS,3906939.54,3891814.66,Upside,Original
BUD003303,20250901,P013,BU004,REG001,DEP005,OPEX,2867642.28,3001721.1,Upside,Original
BUD003304,20250901,P013,BU004,REG001,DEP003,EBITDA,2079804.58,2572498.65,Upside,Original
BUD003305,20250901,P013,BU004,REG001,DEP003,Cash Inflow,7542082.75,9367340.05,Upside,Original
BUD003306,20250901,P013,BU004,REG001,DEP003,Cash Outflow,6083523.49,6715468.53,Upside,Original
BUD003307,20250901,P013,BU004,REG001,DEP001,Revenue,7818468.95,8211560.89,Downside,Original
BUD003308,20250901,P013,BU004,REG001,DEP006,COGS,3801470.86,3807092.63,Downside,Original
BUD003309,20250901,P013,BU004,REG001,DEP005,OPEX,2880446.09,3460535.88,Downside,Original
BUD003310,20250901,P013,BU004,REG001,DEP003,EBITDA,2131498.83,1566363.69,Downside,Original
BUD003311,20250901,P013,BU004,REG001,DEP003,Cash Inflow,7588354.76,7567083.74,Downside,Original
BUD003312,20250901,P013,BU004,REG001,DEP003,Cash Outflow,6526889.09,6999970.1,Downside,Original
BUD003313,20251001,P001,BU001,REG001,DEP001,Revenue,8480134.81,9771083.37,Upside,Original
BUD003314,20251001,P001,BU001,REG001,DEP006,COGS,4310071.79,4340436.74,Upside,Original
BUD003315,20251001,P001,BU001,REG001,DEP002,OPEX,3005528.15,3106425.91,Upside,Original
BUD003316,20251001,P001,BU001,REG001,DEP003,EBITDA,1776646.48,2086540.02,Upside,Original
BUD003317,20251001,P001,BU001,REG001,DEP003,Cash Inflow,8334417.46,9530879.41,Upside,Original
BUD003318,20251001,P001,BU001,REG001,DEP003,Cash Outflow,7230101.22,7389009.03,Upside,Original
BUD003319,20251001,P001,BU001,REG001,DEP001,Revenue,8454339.58,7896040.11,Downside,Original
BUD003320,20251001,P001,BU001,REG001,DEP006,COGS,3935788.62,4358564.85,Downside,Original
BUD003321,20251001,P001,BU001,REG001,DEP002,OPEX,2984577.88,3362678.6,Downside,Original
BUD003322,20251001,P001,BU001,REG001,DEP003,EBITDA,1771008.86,1277849.04,Downside,Original
BUD003323,20251001,P001,BU001,REG001,DEP003,Cash Inflow,8391612.64,7600070.71,Downside,Original
BUD003324,20251001,P001,BU001,REG001,DEP003,Cash Outflow,7046637.34,7871525.14,Downside,Original
BUD003325,20251001,P005,BU002,REG001,DEP001,Revenue,11642524.57,13701565.58,Upside,Original
BUD003326,20251001,P005,BU002,REG001,DEP006,COGS,5408276.51,6084826.6,Upside,Original
BUD003327,20251001,P005,BU002,REG001,DEP005,OPEX,3945667.2,4309238.82,Upside,Original
BUD003328,20251001,P005,BU002,REG001,DEP003,EBITDA,2500778.49,2860484.26,Upside,Original
BUD003329,20251001,P005,BU002,REG001,DEP003,Cash Inflow,11573970.97,13463901.29,Upside,Original
BUD003330,20251001,P005,BU002,REG001,DEP003,Cash Outflow,9315127.72,10010278.79,Upside,Original
BUD003331,20251001,P005,BU002,REG001,DEP001,Revenue,11781283.97,11464114.01,Downside,Original
BUD003332,20251001,P005,BU002,REG001,DEP006,COGS,5759846.59,6009402.62,Downside,Original
BUD003333,20251001,P005,BU002,REG001,DEP005,OPEX,3985430.49,4835271.2,Downside,Original
BUD003334,20251001,P005,BU002,REG001,DEP003,EBITDA,2505918.21,1766798.91,Downside,Original
BUD003335,20251001,P005,BU002,REG001,DEP003,Cash Inflow,11525413.69,10590231.97,Downside,Original
BUD003336,20251001,P005,BU002,REG001,DEP003,Cash Outflow,9558017.78,11030331.22,Downside,Original
BUD003337,20251001,P009,BU003,REG001,DEP001,Revenue,11061659.63,13031109.82,Upside,Original
BUD003338,20251001,P009,BU003,REG001,DEP006,COGS,5040424.6,4827244.41,Upside,Original
BUD003339,20251001,P009,BU003,REG001,DEP005,OPEX,3438418.68,3560790.92,Upside,Original
BUD003340,20251001,P009,BU003,REG001,DEP003,EBITDA,3358952.68,4014671.86,Upside,Original
BUD003341,20251001,P009,BU003,REG001,DEP003,Cash Inflow,10758855.94,12421145.99,Upside,Original
BUD003342,20251001,P009,BU003,REG001,DEP003,Cash Outflow,7879589.77,8367484.79,Upside,Original
BUD003343,20251001,P009,BU003,REG001,DEP001,Revenue,10910648.12,10512947.44,Downside,Original
BUD003344,20251001,P009,BU003,REG001,DEP006,COGS,4809410.61,4813468.83,Downside,Original
BUD003345,20251001,P009,BU003,REG001,DEP005,OPEX,3425753.86,3886232.43,Downside,Original
BUD003346,20251001,P009,BU003,REG001,DEP003,EBITDA,3422622.13,2379310.4,Downside,Original
BUD003347,20251001,P009,BU003,REG001,DEP003,Cash Inflow,10245355.37,9652655.37,Downside,Original
BUD003348,20251001,P009,BU003,REG001,DEP003,Cash Outflow,7631089.26,9078147.39,Downside,Original
BUD003349,20251001,P013,BU004,REG001,DEP001,Revenue,7820946.54,10004392.32,Upside,Original
BUD003350,20251001,P013,BU004,REG001,DEP006,COGS,3353159.88,3856244.6,Upside,Original
BUD003351,20251001,P013,BU004,REG001,DEP005,OPEX,2754581.83,2885330.65,Upside,Original
BUD003352,20251001,P013,BU004,REG001,DEP003,EBITDA,2247526.44,2923828.28,Upside,Original
BUD003353,20251001,P013,BU004,REG001,DEP003,Cash Inflow,7452667.33,9342968.85,Upside,Original
BUD003354,20251001,P013,BU004,REG001,DEP003,Cash Outflow,6129701.88,6658937.2,Upside,Original
BUD003355,20251001,P013,BU004,REG001,DEP001,Revenue,7820946.54,8315738.44,Downside,Original
BUD003356,20251001,P013,BU004,REG001,DEP006,COGS,3352256.96,3814545.35,Downside,Original
BUD003357,20251001,P013,BU004,REG001,DEP005,OPEX,2770807.13,3187213.32,Downside,Original
BUD003358,20251001,P013,BU004,REG001,DEP003,EBITDA,2284894.5,1702794.02,Downside,Original
BUD003359,20251001,P013,BU004,REG001,DEP003,Cash Inflow,7496040.15,7544099.01,Downside,Original
BUD003360,20251001,P013,BU004,REG001,DEP003,Cash Outflow,6117471.35,7122044.89,Downside,Original
BUD003361,20251101,P001,BU001,REG001,DEP001,Revenue,9889036.81,11172673.81,Upside,Original
BUD003362,20251101,P001,BU001,REG001,DEP006,COGS,4541205.67,4859919.6,Upside,Original
BUD003363,20251101,P001,BU001,REG001,DEP002,OPEX,3318573.5,3342076.12,Upside,Original
BUD003364,20251101,P001,BU001,REG001,DEP003,EBITDA,2208414.41,2673260.68,Upside,Original
BUD003365,20251101,P001,BU001,REG001,DEP003,Cash Inflow,9298265.5,10741187.44,Upside,Original
BUD003366,20251101,P001,BU001,REG001,DEP003,Cash Outflow,7936617.42,8057069.46,Upside,Original
BUD003367,20251101,P001,BU001,REG001,DEP001,Revenue,9761745.31,9106271.66,Downside,Original
BUD003368,20251101,P001,BU001,REG001,DEP006,COGS,5035231.69,4875708.41,Downside,Original
BUD003369,20251101,P001,BU001,REG001,DEP002,OPEX,3175659.83,3828780.65,Downside,Original
BUD003370,20251101,P001,BU001,REG001,DEP003,EBITDA,2262008.37,1625654.08,Downside,Original
BUD003371,20251101,P001,BU001,REG001,DEP003,Cash Inflow,9275765.05,8321279.89,Downside,Original
BUD003372,20251101,P001,BU001,REG001,DEP003,Cash Outflow,7838471.39,8572621.87,Downside,Original
BUD003373,20251101,P005,BU002,REG001,DEP001,Revenue,10415512.07,12329993.66,Upside,Original
BUD003374,20251101,P005,BU002,REG001,DEP006,COGS,4776791.87,5245808.53,Upside,Original
BUD003375,20251101,P005,BU002,REG001,DEP005,OPEX,3998910.28,4084991.54,Upside,Original
BUD003376,20251101,P005,BU002,REG001,DEP003,EBITDA,1972248.73,2331709.54,Upside,Original
BUD003377,20251101,P005,BU002,REG001,DEP003,Cash Inflow,9702557.12,11979945.03,Upside,Original
BUD003378,20251101,P005,BU002,REG001,DEP003,Cash Outflow,8900038.3,9474683.38,Upside,Original
BUD003379,20251101,P005,BU002,REG001,DEP001,Revenue,10621616.94,10235099.44,Downside,Original
BUD003380,20251101,P005,BU002,REG001,DEP006,COGS,5073228.65,5349302.02,Downside,Original
BUD003381,20251101,P005,BU002,REG001,DEP005,OPEX,3889919.36,4634923.97,Downside,Original
BUD003382,20251101,P005,BU002,REG001,DEP003,EBITDA,1965705.68,1408023.14,Downside,Original
BUD003383,20251101,P005,BU002,REG001,DEP003,Cash Inflow,9927428.89,9553988.78,Downside,Original
BUD003384,20251101,P005,BU002,REG001,DEP003,Cash Outflow,8905463.23,10115582.49,Downside,Original
BUD003385,20251101,P009,BU003,REG001,DEP001,Revenue,10843581.78,12771123.16,Upside,Original
BUD003386,20251101,P009,BU003,REG001,DEP006,COGS,5102690.35,5100498.97,Upside,Original
BUD003387,20251101,P009,BU003,REG001,DEP005,OPEX,3548939.77,3812099.78,Upside,Original
BUD003388,20251101,P009,BU003,REG001,DEP003,EBITDA,2942978.55,3444127.29,Upside,Original
BUD003389,20251101,P009,BU003,REG001,DEP003,Cash Inflow,10443342.78,12447671.63,Upside,Original
BUD003390,20251101,P009,BU003,REG001,DEP003,Cash Outflow,8170048.53,8735940.32,Upside,Original
BUD003391,20251101,P009,BU003,REG001,DEP001,Revenue,11051726.93,10350600.27,Downside,Original
BUD003392,20251101,P009,BU003,REG001,DEP006,COGS,4849823.6,5032835.89,Downside,Original
BUD003393,20251101,P009,BU003,REG001,DEP005,OPEX,3650314.48,4300317.62,Downside,Original
BUD003394,20251101,P009,BU003,REG001,DEP003,EBITDA,2979806.74,2040622.42,Downside,Original
BUD003395,20251101,P009,BU003,REG001,DEP003,Cash Inflow,11051242.44,9503390.78,Downside,Original
BUD003396,20251101,P009,BU003,REG001,DEP003,Cash Outflow,8274345.9,9257647.23,Downside,Original
